id,campus_id,campus_name,kind,scrape_job_id,duration_ms,credits_estimate_usd,urls_attempted,contacts_inserted,contacts_with_email,host_fail_count,news_filter_hits,pagination_walked,map_fallback_used,summary,payload,created_at
012cdb6a-a785-4dca-93a7-890b9cbd4db3,feab5578-893a-48c1-88c4-f4dc7616ac79,Indiana University Bloomington,faculty,,48893,0.04000,3,45,21,0,0,0,f,faculty/3url · ins 45 · email 21 · fail 0 · news 0 · pg 0 · 49s · ~$0.040,"{""stats"": {""mdZero"": 0, ""newsHits"": 0, ""hostFails"": 0, ""totalEmails"": 21, ""paginationWalked"": 0}, ""perPage"": [{""url"": ""https://kelley.iu.edu/faculty-research/faculty-directory/profile.html?id=kenmerk"", ""error"": null, ""found"": 1, ""links"": 92, ""enriched"": 0, ""extracted"": 1, ""withEmail"": 1, ""slugMatched"": 0, ""enrichOutcomes"": [], ""withProfileUrl"": 1, ""droppedNoContact"": 0}, {""url"": ""https://accountingblog.kelley.iu.edu/"", ""error"": null, ""found"": 34, ""links"": 40, ""enriched"": 10, ""extracted"": 34, ""withEmail"": 10, ""slugMatched"": 0, ""enrichOutcomes"": [{""url"": ""https://accountingblog.kelley.iu.edu/2025/11/10/accounting-spotlight-sydney-kruto"", ""name"": ""Accounting Spotlight: Sydney Kruto"", ""mdLen"": 11613, ""result"": ""obfuscated"", ""htmlLen"": 116296}, {""url"": ""https://accountingblog.kelley.iu.edu/2025/12/01/accounting-spotlight-jhanvi-sheth"", ""name"": ""Accounting Spotlight: Jhanvi Sheth"", ""mdLen"": 9341, ""result"": ""obfuscated"", ""htmlLen"": 113927}, {""url"": ""https://accountingblog.kelley.iu.edu/2026/04/28/accounting-spotlight-cordelia-leff"", ""name"": ""Accounting Spotlight: Cordelia Leff"", ""mdLen"": 8075, ""result"": ""obfuscated"", ""htmlLen"": 60043}, {""url"": ""https://accountingblog.kelley.iu.edu/2025/10/27/319"", ""name"": ""Accounting Spotlight: Deep Sakhrani"", ""mdLen"": 8475, ""result"": ""obfuscated"", ""htmlLen"": 112851}, {""url"": ""https://accountingblog.kelley.iu.edu/2025/08/29/graduate-accounting-programs-preparing-the-next-generation-of-leaders"", ""name"": ""Graduate Accounting Programs: Preparing the Next Generation of Leaders"", ""mdLen"": 14304, ""result"": ""obfuscated"", ""htmlLen"": 118846}, {""url"": ""https://accountingblog.kelley.iu.edu/2026/01/12/accounting-spotlight-zoe-gilland"", ""name"": ""Accounting Spotlight: Zoe Gilland"", ""mdLen"": 8872, ""result"": ""obfuscated"", ""htmlLen"": 59771}, {""url"": ""https://accountingblog.kelley.iu.edu/2025/08/29/first-ever-kelley-accounting-student-recognition-dinner"", ""name"": ""First-Ever Kelley Accounting Student Recognition Dinner"", ""mdLen"": 12022, ""result"": ""obfuscated"", ""htmlLen"": 116766}, {""url"": ""https://accountingblog.kelley.iu.edu/2025/08/29/kelley-sees-a-surge-in-accounting-interest"", ""name"": ""Kelley Sees a Surge in Accounting Interest"", ""mdLen"": 12164, ""result"": ""obfuscated"", ""htmlLen"": 117056}, {""url"": ""https://accountingblog.kelley.iu.edu/2025/08/29/new-virtual-advanced-business-technologies-department"", ""name"": ""New Virtual Advanced Business Technologies Department"", ""mdLen"": 13623, ""result"": ""obfuscated"", ""htmlLen"": 118280}, {""url"": ""https://accountingblog.kelley.iu.edu/2025/11/03/faculty-research-spotlight-nargess-golshan"", ""name"": ""Faculty Research Spotlight: Nargess Golshan"", ""mdLen"": 10068, ""result"": ""obfuscated"", ""htmlLen"": 114708}], ""withProfileUrl"": 10, ""droppedNoContact"": 0}, {""url"": ""https://kelley.iu.edu/faculty-research/faculty-directory/"", ""error"": null, ""found"": 10, ""links"": 653, ""enriched"": 0, ""extracted"": 10, ""withEmail"": 10, ""pagination"": {""gained"": 0, ""signal"": ""pagination-class"", ""paginated"": true, ""clickMissed"": true, ""pagesWalked"": 0}, ""slugMatched"": 0, ""enrichOutcomes"": [], ""withProfileUrl"": 10, ""droppedNoContact"": 0}], ""inputUrls"": [""https://kelley.iu.edu/faculty-research/faculty-directory/"", ""https://kelley.iu.edu/faculty-research/faculty-directory/profile.html?id=kenmerk"", ""https://accountingblog.kelley.iu.edu/""], ""droppedNoContact"": 0, ""skippedDuplicates"": 0}",2026-06-18 22:25:40.023188+00
53400655-ef90-438f-b489-aab7584e437c,feab5578-893a-48c1-88c4-f4dc7616ac79,Indiana University Bloomington,faculty,,33620,0.04000,3,12,12,0,0,0,f,faculty/3url · ins 12 · email 12 · fail 0 · news 0 · pg 0 · 34s · ~$0.040,"{""stats"": {""mdZero"": 0, ""newsHits"": 0, ""hostFails"": 0, ""totalEmails"": 12, ""paginationWalked"": 0}, ""perPage"": [{""url"": ""https://kelley.iu.edu/faculty-research/faculty-directory/profile.html?id=kenmerk"", ""error"": null, ""found"": 1, ""links"": 92, ""enriched"": 0, ""extracted"": 1, ""withEmail"": 1, ""slugMatched"": 0, ""enrichOutcomes"": [], ""withProfileUrl"": 1, ""droppedNoContact"": 0}, {""url"": ""https://oneill.indiana.edu/faculty-research/directory/profiles/faculty/full-time/mccaster-antonette.html"", ""error"": null, ""found"": 1, ""links"": 239, ""enriched"": 0, ""extracted"": 1, ""withEmail"": 1, ""slugMatched"": 0, ""enrichOutcomes"": [], ""withProfileUrl"": 1, ""droppedNoContact"": 0}, {""url"": ""https://kelley.iu.edu/faculty-research/faculty-directory/"", ""error"": null, ""found"": 10, ""links"": 653, ""enriched"": 0, ""extracted"": 10, ""withEmail"": 10, ""pagination"": {""gained"": 0, ""signal"": ""pagination-class"", ""paginated"": true, ""clickMissed"": true, ""pagesWalked"": 0}, ""slugMatched"": 0, ""enrichOutcomes"": [], ""withProfileUrl"": 10, ""droppedNoContact"": 0}], ""inputUrls"": [""https://kelley.iu.edu/faculty-research/faculty-directory/"", ""https://kelley.iu.edu/faculty-research/faculty-directory/profile.html?id=kenmerk"", ""https://oneill.indiana.edu/faculty-research/directory/profiles/faculty/full-time/mccaster-antonette.html""], ""droppedNoContact"": 0, ""skippedDuplicates"": 0}",2026-06-18 23:54:40.534888+00
d4c843d5-a627-44e6-bc0c-abad5fb9cb28,feab5578-893a-48c1-88c4-f4dc7616ac79,Indiana University Bloomington,faculty,,65811,0.04000,3,12,12,0,0,0,f,faculty/3url · ins 12 · email 12 · fail 0 · news 0 · pg 0 · 66s · ~$0.040,"{""stats"": {""mdZero"": 0, ""newsHits"": 0, ""hostFails"": 0, ""totalEmails"": 12, ""paginationWalked"": 0}, ""perPage"": [{""url"": ""https://kelley.iu.edu/faculty-research/faculty-directory/profile.html?id=kenmerk"", ""error"": null, ""found"": 1, ""links"": 92, ""enriched"": 0, ""extracted"": 1, ""withEmail"": 1, ""slugMatched"": 0, ""enrichOutcomes"": [], ""withProfileUrl"": 1, ""droppedNoContact"": 0}, {""url"": ""https://oneill.indiana.edu/faculty-research/directory/profiles/faculty/full-time/mccaster-antonette.html"", ""error"": null, ""found"": 1, ""links"": 239, ""enriched"": 0, ""extracted"": 1, ""withEmail"": 1, ""slugMatched"": 0, ""enrichOutcomes"": [], ""withProfileUrl"": 1, ""droppedNoContact"": 0}, {""url"": ""https://kelley.iu.edu/faculty-research/faculty-directory/"", ""error"": null, ""found"": 10, ""links"": 653, ""enriched"": 0, ""extracted"": 10, ""withEmail"": 10, ""pagination"": {""gained"": 0, ""signal"": ""pagination-class"", ""paginated"": true, ""clickMissed"": true, ""pagesWalked"": 0}, ""slugMatched"": 0, ""enrichOutcomes"": [], ""withProfileUrl"": 10, ""droppedNoContact"": 0}], ""inputUrls"": [""https://kelley.iu.edu/faculty-research/faculty-directory/"", ""https://kelley.iu.edu/faculty-research/faculty-directory/profile.html?id=kenmerk"", ""https://oneill.indiana.edu/faculty-research/directory/profiles/faculty/full-time/mccaster-antonette.html""], ""droppedNoContact"": 0, ""skippedDuplicates"": 0}",2026-06-19 00:08:45.493823+00
9d1dfbd8-4b48-4295-a3ba-8050699f2e28,feab5578-893a-48c1-88c4-f4dc7616ac79,Indiana University Bloomington,faculty,,132568,0.04000,3,12,12,0,0,0,f,faculty/3url · ins 12 · email 12 · fail 0 · news 0 · pg 0 · 133s · ~$0.040,"{""stats"": {""mdZero"": 0, ""newsHits"": 0, ""hostFails"": 0, ""totalEmails"": 12, ""paginationWalked"": 0}, ""perPage"": [{""url"": ""https://kelley.iu.edu/faculty-research/faculty-directory/profile.html?id=kenmerk"", ""error"": null, ""found"": 1, ""links"": 92, ""enriched"": 0, ""extracted"": 1, ""withEmail"": 1, ""slugMatched"": 0, ""enrichOutcomes"": [], ""withProfileUrl"": 1, ""droppedNoContact"": 0}, {""url"": ""https://oneill.indiana.edu/faculty-research/directory/profiles/faculty/full-time/mccaster-antonette.html"", ""error"": null, ""found"": 1, ""links"": 239, ""enriched"": 0, ""extracted"": 1, ""withEmail"": 1, ""slugMatched"": 0, ""enrichOutcomes"": [], ""withProfileUrl"": 1, ""droppedNoContact"": 0}, {""url"": ""https://kelley.iu.edu/faculty-research/faculty-directory/"", ""error"": null, ""found"": 10, ""links"": 653, ""enriched"": 0, ""extracted"": 10, ""withEmail"": 10, ""pagination"": {""gained"": 0, ""signal"": ""pagination-class"", ""paginated"": true, ""clickMissed"": true, ""pagesWalked"": 0}, ""slugMatched"": 0, ""enrichOutcomes"": [], ""withProfileUrl"": 10, ""droppedNoContact"": 0}], ""inputUrls"": [""https://kelley.iu.edu/faculty-research/faculty-directory/"", ""https://kelley.iu.edu/faculty-research/faculty-directory/profile.html?id=kenmerk"", ""https://oneill.indiana.edu/faculty-research/directory/profiles/faculty/full-time/mccaster-antonette.html""], ""droppedNoContact"": 0, ""skippedDuplicates"": 0}",2026-06-19 00:24:42.110804+00
b9c5e1bd-bd8b-477e-b9c0-d5b025b46dfb,feab5578-893a-48c1-88c4-f4dc7616ac79,Indiana University Bloomington,faculty,,153728,0.04000,3,16,12,0,0,0,f,faculty/3url · ins 16 · email 12 · fail 0 · news 0 · pg 0 · 154s · ~$0.040,"{""stats"": {""mdZero"": 0, ""newsHits"": 0, ""hostFails"": 0, ""totalEmails"": 12, ""paginationWalked"": 0}, ""perPage"": [{""url"": ""https://kelley.iu.edu/faculty-research/faculty-directory/profile.html?id=kenmerk"", ""error"": null, ""found"": 1, ""links"": 92, ""enriched"": 0, ""extracted"": 1, ""withEmail"": 1, ""slugMatched"": 0, ""enrichOutcomes"": [], ""withProfileUrl"": 1, ""droppedNoContact"": 0}, {""url"": ""https://kelley.iu.edu/faculty-research/faculty-directory/"", ""error"": null, ""found"": 10, ""links"": 653, ""enriched"": 0, ""extracted"": 10, ""withEmail"": 10, ""pagination"": {""gained"": 0, ""signal"": ""pagination-class"", ""paginated"": true, ""clickMissed"": true, ""pagesWalked"": 0}, ""slugMatched"": 0, ""enrichOutcomes"": [], ""withProfileUrl"": 10, ""droppedNoContact"": 0}, {""url"": ""https://www.ratemyprofessors.com/search/professors/440?q=*&did=1"", ""error"": null, ""found"": 5, ""links"": 15, ""enriched"": 1, ""extracted"": 5, ""withEmail"": 1, ""pagination"": {""gained"": 0, ""signal"": ""next-link"", ""paginated"": true, ""clickMissed"": true, ""pagesWalked"": 0}, ""slugMatched"": 0, ""enrichOutcomes"": [{""url"": ""https://www.ratemyprofessors.com/professor/2729793"", ""name"": ""Jamie Seitz"", ""mdLen"": 0, ""result"": ""error"", ""htmlLen"": 0}, {""url"": ""https://www.ratemyprofessors.com/professor/2707924"", ""name"": ""PJ Hoffman"", ""mdLen"": 0, ""result"": ""error"", ""htmlLen"": 0}, {""url"": ""https://www.ratemyprofessors.com/professor/2937729"", ""name"": ""Will Demere"", ""mdLen"": 0, ""result"": ""error"", ""htmlLen"": 0}, {""url"": ""https://www.ratemyprofessors.com/professor/3032204"", ""name"": ""Jeff Clark"", ""mdLen"": 0, ""result"": ""error"", ""htmlLen"": 0}, {""url"": ""https://www.ratemyprofessors.com/professor/2889715"", ""name"": ""Betty Liu"", ""mdLen"": 6557, ""result"": ""obfuscated"", ""htmlLen"": 137937}], ""withProfileUrl"": 5, ""droppedNoContact"": 0}], ""inputUrls"": [""https://kelley.iu.edu/faculty-research/faculty-directory/"", ""https://kelley.iu.edu/faculty-research/faculty-directory/profile.html?id=kenmerk"", ""https://www.ratemyprofessors.com/search/professors/440?q=*&did=1""], ""droppedNoContact"": 0, ""skippedDuplicates"": 0}",2026-06-19 00:56:43.909782+00
796a22b4-b702-47e3-a740-2f654f509e4f,faad6039-be72-4f5c-8ad5-ca7b95e2889f,University of Texas at Austin,faculty,,54718,0.04000,3,56,22,0,0,0,f,faculty/3url · ins 56 · email 22 · fail 0 · news 0 · pg 0 · 55s · ~$0.040,"{""stats"": {""mdZero"": 0, ""newsHits"": 0, ""hostFails"": 0, ""totalEmails"": 22, ""paginationWalked"": 0}, ""perPage"": [{""url"": ""https://catalog.utexas.edu/undergraduate/business/faculty/"", ""error"": null, ""found"": 34, ""links"": 1396, ""enriched"": 1, ""extracted"": 34, ""withEmail"": 1, ""cardBlocks"": 1, ""slugMatched"": 0, ""enrichOutcomes"": [{""url"": ""https://catalog.utexas.edu/"", ""name"": ""2025-26 Edition"", ""mdLen"": 182828, ""result"": ""obfuscated"", ""htmlLen"": 254911}], ""withProfileUrl"": 1, ""cardEmailsPaired"": 0, ""droppedNoContact"": 0, ""aiEmailOverridden"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-research/departments/accounting/"", ""error"": null, ""found"": 1, ""links"": 134, ""enriched"": 0, ""extracted"": 1, ""withEmail"": 0, ""cardBlocks"": 0, ""pagination"": {""gained"": 0, ""signal"": ""next-link"", ""paginated"": true, ""clickMissed"": true, ""pagesWalked"": 0}, ""slugMatched"": 0, ""enrichOutcomes"": [], ""withProfileUrl"": 0, ""cardEmailsPaired"": 0, ""droppedNoContact"": 0, ""aiEmailOverridden"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/"", ""error"": null, ""found"": 21, ""links"": 484, ""enriched"": 21, ""extracted"": 21, ""withEmail"": 21, ""cardBlocks"": 0, ""slugMatched"": 0, ""enrichOutcomes"": [{""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=swa442"", ""name"": ""Soren Aandahl"", ""mdLen"": 18837, ""result"": ""ok"", ""htmlLen"": 189813}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=atiaser"", ""name"": ""Rowland Atiase"", ""mdLen"": 24009, ""result"": ""ok"", ""htmlLen"": 198775}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=allenme3"", ""name"": ""Megan Allen"", ""mdLen"": 0, ""result"": ""error"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=pgb345"", ""name"": ""Patrick Badolato"", ""mdLen"": 0, ""result"": ""error"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=tsb732"", ""name"": ""Taylor Brown"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=ec34284"", ""name"": ""Eric Chan"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=gkbc5"", ""name"": ""Gretchen Charrier"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=sc5593"", ""name"": ""Shuping Chen"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=mbc78"", ""name"": ""Michael Clement"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=lns529"", ""name"": ""Lisa De Simone"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=jwd72"", ""name"": ""James Deitrick"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=les474"", ""name"": ""Leigh Edwards"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=dpf79"", ""name"": ""Daniel Fannin"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=bfeldott"", ""name"": ""Brian Feldott"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=apb295"", ""name"": ""Anne Finley"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=rnf46"", ""name"": ""Robert Freeman"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=sgg754"", ""name"": ""Stephen Goodson"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=granofm"", ""name"": ""Michael Granof"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=ab56767"", ""name"": ""Andrew Belnap"", ""mdLen"": 21753, ""result"": ""ok"", ""htmlLen"": 197037}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=db43375"", ""name"": ""Derrick Bonyuet"", ""mdLen"": 24792, ""result"": ""ok"", ""htmlLen"": 200879}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=mlb572"", ""name"": ""Mark Bradshaw"", ""mdLen"": 20125, ""result"": ""ok"", ""htmlLen"": 192472}], ""withProfileUrl"": 21, ""cardEmailsPaired"": 0, ""droppedNoContact"": 0, ""aiEmailOverridden"": 0}], ""inputUrls"": [""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/"", ""https://www.mccombs.utexas.edu/faculty-research/departments/accounting/"", ""https://catalog.utexas.edu/undergraduate/business/faculty/""], ""droppedNoContact"": 0, ""skippedDuplicates"": 0}",2026-06-20 14:36:32.445646+00
eff0b5a0-0d85-47d4-9fe8-1036f2789fb2,faad6039-be72-4f5c-8ad5-ca7b95e2889f,University of Texas at Austin,faculty,,75968,0.04000,3,22,21,0,0,0,f,faculty/3url · ins 22 · email 21 · fail 0 · news 0 · pg 0 · 76s · ~$0.040,"{""stats"": {""mdZero"": 0, ""newsHits"": 0, ""hostFails"": 0, ""totalEmails"": 21, ""paginationWalked"": 0}, ""perPage"": [{""url"": ""https://www.mccombs.utexas.edu/faculty-research/departments/accounting/"", ""error"": null, ""found"": 1, ""links"": 134, ""enriched"": 0, ""extracted"": 1, ""withEmail"": 0, ""cardBlocks"": 0, ""pagination"": {""gained"": 0, ""signal"": ""next-link"", ""paginated"": true, ""clickMissed"": true, ""pagesWalked"": 0}, ""slugMatched"": 0, ""enrichOutcomes"": [], ""withProfileUrl"": 0, ""cardEmailsPaired"": 0, ""droppedNoContact"": 0, ""aiEmailOverridden"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/"", ""error"": null, ""found"": 21, ""links"": 484, ""enriched"": 21, ""extracted"": 21, ""withEmail"": 21, ""cardBlocks"": 0, ""slugMatched"": 0, ""enrichOutcomes"": [{""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=atiaser"", ""name"": ""Rowland Atiase"", ""mdLen"": 24009, ""result"": ""ok"", ""htmlLen"": 198775}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=swa442"", ""name"": ""Soren Aandahl"", ""mdLen"": 18837, ""result"": ""ok"", ""htmlLen"": 189813}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=ab56767"", ""name"": ""Andrew Belnap"", ""mdLen"": 21753, ""result"": ""ok"", ""htmlLen"": 197037}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=allenme3"", ""name"": ""Megan Allen"", ""mdLen"": 19775, ""result"": ""ok"", ""htmlLen"": 192517}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=mlb572"", ""name"": ""Mark Bradshaw"", ""mdLen"": 20125, ""result"": ""ok"", ""htmlLen"": 192472}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=db43375"", ""name"": ""Derrick Bonyuet"", ""mdLen"": 24792, ""result"": ""ok"", ""htmlLen"": 200879}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=ec34284"", ""name"": ""Eric Chan"", ""mdLen"": 22786, ""result"": ""ok"", ""htmlLen"": 198296}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=gkbc5"", ""name"": ""Gretchen Charrier"", ""mdLen"": 20818, ""result"": ""ok"", ""htmlLen"": 194099}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=tsb732"", ""name"": ""Taylor Brown"", ""mdLen"": 19265, ""result"": ""ok"", ""htmlLen"": 190938}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=pgb345"", ""name"": ""Patrick Badolato"", ""mdLen"": 0, ""result"": ""error"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=sc5593"", ""name"": ""Shuping Chen"", ""mdLen"": 0, ""result"": ""error"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=les474"", ""name"": ""Leigh Edwards"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=dpf79"", ""name"": ""Daniel Fannin"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=bfeldott"", ""name"": ""Brian Feldott"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=apb295"", ""name"": ""Anne Finley"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=rnf46"", ""name"": ""Robert Freeman"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=sgg754"", ""name"": ""Stephen Goodson"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=granofm"", ""name"": ""Michael Granof"", ""mdLen"": 0, ""result"": ""skipped_host"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=mbc78"", ""name"": ""Michael Clement"", ""mdLen"": 0, ""result"": ""error"", ""htmlLen"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=jwd72"", ""name"": ""James Deitrick"", ""mdLen"": 19256, ""result"": ""ok"", ""htmlLen"": 189943}, {""url"": ""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/profile/?username=lns529"", ""name"": ""Lisa De Simone"", ""mdLen"": 27536, ""result"": ""ok"", ""htmlLen"": 205432}], ""withProfileUrl"": 21, ""cardEmailsPaired"": 0, ""droppedNoContact"": 0, ""aiEmailOverridden"": 0}, {""url"": ""https://www.mccombs.utexas.edu/faculty-research/departments/finance/faculty-staff/"", ""error"": null, ""found"": 0, ""links"": 179, ""enriched"": 0, ""extracted"": 0, ""withEmail"": 0, ""cardBlocks"": 0, ""pagination"": {""gained"": 0, ""signal"": ""next-link"", ""paginated"": true, ""clickMissed"": true, ""pagesWalked"": 0}, ""slugMatched"": 0, ""enrichOutcomes"": [], ""withProfileUrl"": 0, ""cardEmailsPaired"": 0, ""droppedNoContact"": 0, ""aiEmailOverridden"": 0}], ""inputUrls"": [""https://www.mccombs.utexas.edu/faculty-and-research/faculty-directory/"", ""https://www.mccombs.utexas.edu/faculty-research/departments/accounting/"", ""https://www.mccombs.utexas.edu/faculty-research/departments/finance/faculty-staff/""], ""droppedNoContact"": 0, ""skippedDuplicates"": 0}",2026-06-20 16:00:14.317824+00
